date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-11-16 13:34:15,CoinDesk,,6,35,57,"After yesterday's split of the bitcoin cash blockchain, several top exchanges have already accommodated the resulting two tokens. http://ow.ly/Hyjr30mDTnb",,,,1063425012688924672,https://twitter.com/CoinDesk/status/1063425012688924672
2018-11-16 04:00:07,CoinDesk,,17,29,51,"How big is the debate around #BitcoinCash's big fork? According to the #CoinDeskCEX, social activity around the blockchain is up 52% in just 2 weeks. BCH's social media activity is now equal to 90% of BTC's, the highest we've seen. Explore the data: https://www.coindesk.com/data pic.twitter.com/M5Uyoyvg8L",,,#BitcoinCash #CoinDeskCEX,1063280529016086528,https://twitter.com/CoinDesk/status/1063280529016086528
2018-11-15 22:31:58,CoinDesk,,7,53,90,"The bitcoin cash blockchain officially split today into two competing networks – but the story seems to be far from over. http://ow.ly/Wo7N30mDtz1",,,,1063197947335270400,https://twitter.com/CoinDesk/status/1063197947335270400
2018-11-15 19:30:34,CoinDesk,,1,18,19,"As of 19:30 UTC, http://bitcoin.com and http://btc.com have mined 12 blocks on Bitcoin ABC, while Mempool, SVPool and CoinGeek have mined 6 blocks on Bitcoin SV. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063152296333402112,https://twitter.com/CoinDesk/status/1063152296333402112
2018-11-15 19:15:30,CoinDesk,,3,25,38,"BCHABC's price is floating around $308 (up from $282 at 15:40 UTC) while BCHSV's price is now $75 (down from $90 at 15:40 UTC) on Poloniex #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063148505097756677,https://twitter.com/CoinDesk/status/1063148505097756677
2018-11-15 19:07:51,CoinDesk,Poloniex,5,11,26,"Crypto exchange @Poloniex has disabled its BCH markets, converting balances to BCHABC and BCHSV after the fork #BitcoinCash #hashwarhttps://twitter.com/Poloniex/status/1063145130922782721 …",,@Poloniex,#BitcoinCash #hashwarhttps,1063146581095075840,https://twitter.com/CoinDesk/status/1063146581095075840
2018-11-15 19:04:02,CoinDesk,,3,15,23,"Bitcoin transaction fees have risen to a 2-week high according to data from http://fork.lol #BitcoinCash #hashwarpic.twitter.com/SRWUTNEMfT",,,#BitcoinCash #hashwarpic,1063145617722142720,https://twitter.com/CoinDesk/status/1063145617722142720
2018-11-15 18:50:57,CoinDesk,,2,11,14,"SVPool has now also mined blocks 4 and 5 on the Bitcoin SV chain #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063142324539191298,https://twitter.com/CoinDesk/status/1063142324539191298
2018-11-15 18:49:36,CoinDesk,,3,11,19,"Bitmain's http://BTC.com has mined the 8th block on Bitcoin ABC, while SVPool has mined the 3rd overall Bitcoin SV block. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063141985270292480,https://twitter.com/CoinDesk/status/1063141985270292480
2018-11-15 18:45:18,CoinDesk,,2,13,23,"http://Bitcoin.com has now mined 7 total blocks on Bitcoin ABC since hard fork activation while Bitcoin SV has mined two. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063140902527492096,https://twitter.com/CoinDesk/status/1063140902527492096
2018-11-15 18:37:34,CoinDesk,,2,10,23,"SVPool has mined a second Bitcoin SV block while Bitcoin ABC has now mined four total blocks #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063138957469409280,https://twitter.com/CoinDesk/status/1063138957469409280
2018-11-15 18:24:18,CoinDesk,,1,8,15,"Coin Dance is showing that a block has been mined on Bitcoin SV by Mempool #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063135617763233798,https://twitter.com/CoinDesk/status/1063135617763233798
2018-11-15 18:12:56,CoinDesk,,12,125,204,"BREAKING: The code for Bitcoin cash's hard fork has been activated, resulting in the emergence of two blockchains running on different rules. http://ow.ly/v3lt30mDir7",,,,1063132760792010754,https://twitter.com/CoinDesk/status/1063132760792010754
2018-11-15 18:10:08,CoinDesk,,1,14,32,"Bitcoin ABC has now mined two blocks, with the latest containing 18,626 transactions. Bitcoin SV appears to be pending. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063132054538371073,https://twitter.com/CoinDesk/status/1063132054538371073
2018-11-15 18:05:18,CoinDesk,,5,23,33,"http://Bitcoin.com has mined the first post-fork block, containing 20,861 transactions on Bitcoin ABC. #bitcoincash #hashwar",,,#bitcoincash #hashwar,1063130837858824199,https://twitter.com/CoinDesk/status/1063130837858824199
2018-11-15 18:02:44,CoinDesk,,3,11,11,"Data site BlockDozer is showing a massive influx of low-fee transactions entering the #BitcoinCash mempool https://blockdozer.com/ #hashwar",,,#BitcoinCash #hashwar,1063130190774259712,https://twitter.com/CoinDesk/status/1063130190774259712
2018-11-15 17:55:47,CoinDesk,,2,32,55,"SVPool has mined the 6th block since 16:40 UTC, activating the hard fork code. This will be the last common block before the chains diverge. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063128444907724801,https://twitter.com/CoinDesk/status/1063128444907724801
2018-11-15 17:42:52,CoinDesk,,4,24,31,"ViaBTC has just mined another #BitcoinCash block with 952 transactions. The anticipated hard fork should activate with the next block #hashwar",,,#BitcoinCash #hashwar,1063125192522768387,https://twitter.com/CoinDesk/status/1063125192522768387
2018-11-15 17:21:51,CoinDesk,,3,22,20,"http://Bitcoin.com has mined the 4th block since 16:40, with 205 transactions. Two blocks to go until hard fork activation #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063119905640407040,https://twitter.com/CoinDesk/status/1063119905640407040
2018-11-15 17:14:59,CoinDesk,,2,12,12,"Bitfinex and BitPay have suspended #BitcoinCash transactions due to the fork, with updates to come #hashwar",,,#BitcoinCash #hashwar,1063118177675235330,https://twitter.com/CoinDesk/status/1063118177675235330
2018-11-15 17:11:29,CoinDesk,,3,22,23,"SVPool has mined another block with 73 transactions. There are 3 blocks to go before hard fork activation. #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063117296217006080,https://twitter.com/CoinDesk/status/1063117296217006080
2018-11-15 17:02:20,CoinDesk,,4,21,20,"Bitcoin ABC's price has fallen to $255 while Bitcoin SV's price has jumped up to $100 on Poloniex #BitcoinCash",,,#BitcoinCash,1063114992952721409,https://twitter.com/CoinDesk/status/1063114992952721409
2018-11-15 16:58:58,CoinDesk,,2,11,12,"CoinGeek has mined another block with 35 transactions #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063114143954280449,https://twitter.com/CoinDesk/status/1063114143954280449
2018-11-15 16:58:12,CoinDesk,,6,24,28,"#BitcoinCash price has fallen to $250 on Bitfinex, while still trading at $415 on Coinbase Pro and above $350 on other exchanges.",,,#BitcoinCash,1063113953277022208,https://twitter.com/CoinDesk/status/1063113953277022208
2018-11-15 16:57:44,CoinDesk,,4,13,14,"SVPool just mined a normal block on the #BitcoinCash network, according to block explorer data. There are 152 transactions included in it. #hashwar",,,#BitcoinCash #hashwar,1063113832766291968,https://twitter.com/CoinDesk/status/1063113832766291968
2018-11-15 16:47:53,CoinDesk,,2,22,31,"There are 6 blocks to go before the #BitcoinCash hard fork goes live. Here's an explainer on where you can watch the action play out in real time: http://bit.ly/2QKRhRB",,,#BitcoinCash,1063111354012364801,https://twitter.com/CoinDesk/status/1063111354012364801
2018-11-15 16:39:08,CoinDesk,,4,8,14,"With just a few minutes to go before the hard fork is scheduled to activate, another empty block has been mined by @ViaBTC, according to block explorer data #BitcoinCash #hashwar",,@ViaBTC,#BitcoinCash #hashwar,1063109154829750272,https://twitter.com/CoinDesk/status/1063109154829750272
2018-11-15 16:27:27,CoinDesk,,3,8,21,"Two blocks have been mined in the last 20 minutes, though one was an empty block, according to https://explorer.bitcoin.com/bch . http://Bitcoin.com mined a normal block #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063106214089830400,https://twitter.com/CoinDesk/status/1063106214089830400
2018-11-15 16:24:33,CoinDesk,,3,4,8,"Prices remain volatile, with BCHABC's price in particular fluctuating $40 in a 40-minute period #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063105482729103360,https://twitter.com/CoinDesk/status/1063105482729103360
2018-11-15 16:23:35,CoinDesk,,2,11,17,"Pre-fork trading data from Poloniex indicates that Bitcoin SV's price continues to drop slowly, now trading at $85, while Bitcoin ABC's price is about $292 #BitcoinCash #hashwar",,,#BitcoinCash #hashwar,1063105238574481408,https://twitter.com/CoinDesk/status/1063105238574481408
2018-11-15 16:16:35,CoinDesk,,2,9,20,"http://Bitcoin.com , which supports the Bitcoin ABC implementation of the #BitcoinCash upgrade, tells users it will shift its BTC mining pool to mine BCH blocks for one day: pic.twitter.com/TeJvobz8Z9",,,#BitcoinCash,1063103479986749441,https://twitter.com/CoinDesk/status/1063103479986749441
2018-11-15 16:02:15,CoinDesk,,1,5,13,"Block explorer data indicates that the last #BitcoinCash block was mined roughly an hour ago: https://bitcoincash.blockexplorer.com/ #hashwar",,,#BitcoinCash #hashwar,1063099873497698304,https://twitter.com/CoinDesk/status/1063099873497698304
2018-11-15 16:00:55,CoinDesk,,8,38,118,"CoinDesk is following the #BitcoinCash hard fork closely: Follow for live updates in the lead up to the network upgrade #hashwar",,,#BitcoinCash #hashwar,1063099535323471875,https://twitter.com/CoinDesk/status/1063099535323471875
2018-11-15 15:47:37,CoinDesk,,4,18,38,"Bitcoin cash's ongoing hash war remains lopsided, with mining pools supporting Bitcoin SV controlling nearly 75 percent of the current network http://ow.ly/o07d30mD8Vm",,,,1063096189527179264,https://twitter.com/CoinDesk/status/1063096189527179264
2018-11-15 05:09:45,CoinDesk,,9,39,57,"After the Fork: How Competing Bitcoin Cash Blockchains Might Wage War http://ow.ly/sEig30mCJys",,,,1062935666743492608,https://twitter.com/CoinDesk/status/1062935666743492608
2018-11-15 03:10:56,CoinDesk,,8,25,32,"Buy or Sell? What Traders Think About Tomorrow’s Bitcoin Cash Fork http://ow.ly/QeO330mCI2T",,,,1062905763537055744,https://twitter.com/CoinDesk/status/1062905763537055744
2018-11-15 02:26:50,CoinDesk,,8,21,34,"Activity on the #BitcoinCash blockchain has been on the rise ahead of its expected hard fork tomorrow. Here's a visualization of its growth across five major metrics – developer, price, social, network and exchange data. Learn more: https://www.coindesk.com/data #CoinDeskCEXpic.twitter.com/TXeJFKzEF0",,,#BitcoinCash #CoinDeskCEXpic,1062894667094810624,https://twitter.com/CoinDesk/status/1062894667094810624
2018-11-13 17:29:04,CoinDesk,,3,26,81,"Margin trading around bitcoin cash is heating up ahead of this week's hard fork. http://ow.ly/Yhyv30mBvvt",,,,1062396942012026881,https://twitter.com/CoinDesk/status/1062396942012026881
2018-11-13 17:12:27,CoinDesk,,6,17,37,"Over the past day, bitcoin cash mining pools supporting Craig Wright's Bitcoin SV have consolidated even more of the relative amount of hash power http://ow.ly/9yv330mBuBm",,,,1062392762530705410,https://twitter.com/CoinDesk/status/1062392762530705410
2018-11-13 10:16:23,CoinDesk,,16,60,116,"While bitcoin cash is seeing an internal war ahead of Thursday's hard fork, traders in Asia are betting that the upgrade will result in ""free money."" http://ow.ly/kFgz30mB7gL",,,,1062288055988641792,https://twitter.com/CoinDesk/status/1062288055988641792
2018-11-12 17:16:56,CoinDesk,,9,29,49,"Early data suggests that the Bitcoin SV implementation of the bitcoin cash fork may enjoy more hash power than Bitcoin ABC. http://ow.ly/hQ0u30mAB1L",,,,1062031503834648577,https://twitter.com/CoinDesk/status/1062031503834648577
2018-11-08 20:01:33,CoinDesk,,9,27,52,"After a year of peaceful hard fork upgrades, bitcoin cash is in the throes of a fiery debate over its future – one that could lead to a chain split. http://ow.ly/J6eQ30mycbU",,,,1060623380158836736,https://twitter.com/CoinDesk/status/1060623380158836736
2018-11-08 15:19:21,CoinDesk,,2,17,31,"Poloniex's new ""pre-fork"" trading service suggests that bitcoin cash users favor the more established version of the software, Bitcoin ABC. http://ow.ly/oVxx30mxVQK",,,,1060552359280025600,https://twitter.com/CoinDesk/status/1060552359280025600
2018-11-08 02:36:38,CoinDesk,,3,42,63,"Crypto Exchange Poloniex Announces 'Pre-Fork' Trading for Bitcoin Cash Split http://bit.ly/2AS0guz via @CoinDesk",,@CoinDesk,,1060360415807397890,https://twitter.com/CoinDesk/status/1060360415807397890
2018-11-07 15:52:14,CoinDesk,,11,83,121,"Bitcoin cash is undergoing a hard fork on Nov 15., and it might result in a split. So which exchanges will support the new cryptocurrency? http://ow.ly/Dryk30mx42P",,,,1060198246151307265,https://twitter.com/CoinDesk/status/1060198246151307265
2018-11-06 22:58:42,CoinDesk,,4,35,81,"The price of bitcoin cash rose more than 11 percent on Tuesday. http://ow.ly/oo7a30mwx0s",,,,1059943184996937729,https://twitter.com/CoinDesk/status/1059943184996937729
2018-10-09 14:50:33,CoinDesk,,48,46,91,"Bloomberg: Early bitcoin investor and bitcoin cash advocate @rogerkver plans to ""buy or develop"" a crypto exchange through http://bitcoin.com :http://ow.ly/9YeA30m9YHe",,@rogerkver,,1049673478054522880,https://twitter.com/CoinDesk/status/1049673478054522880
2018-10-09 04:08:24,CoinDesk,,5,21,50,"Bitcoin Cash and SegWit in the past, it was a non-contentious year for the bitcoin developer community's annual Scaling Bitcoin conference. http://ow.ly/5nYT30m9wvB",,,,1049511872419024897,https://twitter.com/CoinDesk/status/1049511872419024897
2018-10-02 18:17:03,CoinDesk,,4,38,69,"Bitmain has acquired Telescope, an open-source, browser-based wallet for bitcoin cash. http://ow.ly/1nbG30m4mSg",,,,1047188730577129472,https://twitter.com/CoinDesk/status/1047188730577129472
2018-09-26 14:08:24,CoinDesk,,1,10,13,"6/ The prospectus also shows the diversification of the mining products Bitmain sells. In 2015, all of its hardware was geared toward bitcoin. By H1 2018, 73.2 percent of its miners sold could be used to mine either bitcoin or bitcoin cash",,,,1044951825571598336,https://twitter.com/CoinDesk/status/1044951825571598336
2018-09-20 04:00:30,CoinDesk,,8,10,28,"Jack Liu of Bitcoin Gold said much of the attacks among bitcoin communities derive from different marketing and PR strategies, like Bitcoin Cash's branding itself as the real bitcoin. #ConsensusSingapore",,,#ConsensusSingapore,1042624518802440198,https://twitter.com/CoinDesk/status/1042624518802440198
2018-08-25 14:25:07,CoinDesk,,50,116,284,"With #bitcoin cash developers at each other throats, the year-old #cryptocurrency might just split into two.http://ow.ly/VKRz30lxTaZ",,,#bitcoin #cryptocurrency,1033359621912702978,https://twitter.com/CoinDesk/status/1033359621912702978
2018-08-24 04:11:40,CoinDesk,,15,45,90,"A Fight Is Breaking Out Over Bitcoin Cash – And It Just Might Split the Code https://www.coindesk.com/a-fight-is-breaking-out-over-bitcoin-cash-and-it-just-might-split-the-code/ …pic.twitter.com/9p1q8djlhA",,,,1032842855570657282,https://twitter.com/CoinDesk/status/1032842855570657282
2018-08-24 01:30:15,CoinDesk,,23,77,214,"Hawaii Representative Tulsi Gabbard invested between $1,001 and $15,000 in ether and litecoin in December 2017, House Judiciary Committee Chairman Bob Goodlatte bought between $17,000 to $80,000 in bitcoin, bitcoin cash and ether. Via @cryptohttp://ow.ly/MtAb30lwHTO",,@cryptohttp,,1032802233992339457,https://twitter.com/CoinDesk/status/1032802233992339457
2018-08-17 08:01:46,CoinDesk,,16,72,149,"JUST IN: UK Crypto Futures Exchange Adds Bitcoin Cash Contract http://bit.ly/2Mtvzmc pic.twitter.com/VH0KfyD6Bm",,,,1030364044870471681,https://twitter.com/CoinDesk/status/1030364044870471681
2018-08-14 19:00:21,CoinDesk,,17,56,149,"A new way to compare #BitcoinCash to #Bitcoin: http://ow.ly/lQ3D30loXDD pic.twitter.com/8l5mpmaWpd",,,#BitcoinCash #Bitcoin,1029442620580417538,https://twitter.com/CoinDesk/status/1029442620580417538
2018-08-14 08:04:41,CoinDesk,,14,27,33,"A New Way to Compare Bitcoin Cash to Bitcoin http://bit.ly/2nCUFAS pic.twitter.com/TB9q13yXme",,,,1029277616145158144,https://twitter.com/CoinDesk/status/1029277616145158144
2018-08-11 14:08:22,CoinDesk,,26,25,41,"Amid a floorshow of acrobats, cross-dressers and samurai dwarves, gambling pioneer turned cryptocurrency advocate Calvin Ayer boomed, ""This is a great moment in the history of money."" At Bitcoin Cash Birthday Bash, Crypto Embraces the Strange http://bit.ly/2nvSuPG pic.twitter.com/bnLaDMGagK",,,,1028281975814152192,https://twitter.com/CoinDesk/status/1028281975814152192
2018-08-10 15:09:22,CoinDesk,,10,34,81,"Early Crypto Adopter Dish Network Now Accepts Bitcoin Cash http://bit.ly/2M9Bbmk pic.twitter.com/CjetiIcIVQ",,,,1027934941559103490,https://twitter.com/CoinDesk/status/1027934941559103490
2018-08-08 13:52:08,CoinDesk,,0,5,19,"2/ The Bermuda-based company, tribeOS, is set to launch in the new year and will offer advertisers an improved “tracking system” using the bitcoin cash blockchain and new crypto token, FIRE, as a means to better reward creation of paying customers.",,,,1027190728785649665,https://twitter.com/CoinDesk/status/1027190728785649665
2018-08-01 18:14:08,CoinDesk,,34,72,174,"One year ago today, at this exact minute, bitcoin cash was born: http://bit.ly/2LMeZyx pic.twitter.com/Z4Ix6Skjyf",,,,1024719945488326659,https://twitter.com/CoinDesk/status/1024719945488326659
2018-08-01 02:35:47,CoinDesk,,17,37,72,"One Year Later, A Wave of Apps Is Emerging on Bitcoin Cash http://bit.ly/2LHwos4 pic.twitter.com/Mo21qhSUuv",,,,1024483805523058688,https://twitter.com/CoinDesk/status/1024483805523058688
2018-07-12 13:01:57,CoinDesk,,14,149,291,"JUST IN: Litecoin, Bitcoin Cash Are Latest Crypto Additions to Robinhood Investing App - CoinDesk http://bit.ly/2NKqljJ pic.twitter.com/buotbSfscQ",,,,1017393627562201090,https://twitter.com/CoinDesk/status/1017393627562201090
2018-06-14 04:13:05,CoinDesk,,18,48,137,"There's A New Bitcoin Core in Town – And It's Out to Troll Bitcoin Cash http://bit.ly/2sVzk8S pic.twitter.com/x3Sa3LjBeA",,,,1007113670655201280,https://twitter.com/CoinDesk/status/1007113670655201280
2018-05-24 14:38:40,CoinDesk,,7,82,165,"Revolut App Adds XRP, Bitcoin Cash to Crypto Options http://bit.ly/2IJT2hW pic.twitter.com/fbeGfhs8m9",,,,999660961551306752,https://twitter.com/CoinDesk/status/999660961551306752
2018-05-19 17:11:06,CoinDesk,,19,55,81,"Bitcoin Cash Fork Leaves Users Behind, But Does It Matter? http://bit.ly/2Is3WZo pic.twitter.com/tgIdwTzfJf",,,,997887383721914369,https://twitter.com/CoinDesk/status/997887383721914369
2018-05-14 13:02:05,CoinDesk,,16,206,416,"JUST IN: Florida Tax Collector to Accept Bitcoin, Bitcoin Cash Payments http://bit.ly/2ImjA4q pic.twitter.com/ad3cqJ5pkD",,,,996012775603425281,https://twitter.com/CoinDesk/status/996012775603425281
2018-05-01 19:24:55,CoinDesk,,33,57,162,"http://Bitcoin.com now labels BCH as Bitcoin Cash and BTC as Bitcoin Core, following an earlier move to list BCH as Bitcoin. pic.twitter.com/XCrzti1LV4",,,,991398076832153600,https://twitter.com/CoinDesk/status/991398076832153600
2018-04-30 22:08:32,CoinDesk,,27,36,86,"Bitcoin Cash Is Bitcoin? Lawsuits Won't Stop the Fight Over Bitcoin's Name http://bit.ly/2HCAhwq pic.twitter.com/MsEQzFHi2x",,,,991076864054714368,https://twitter.com/CoinDesk/status/991076864054714368
2018-04-27 12:05:08,CoinDesk,,18,33,47,"Bigger Blocks and Smarter Contracts: What's In Bitcoin Cash's Next Fork? http://bit.ly/2JtpuBa pic.twitter.com/TFx2ArJtRf",,,,989837850198859776,https://twitter.com/CoinDesk/status/989837850198859776
2018-04-23 15:23:44,CoinDesk,,8,28,57,"Overbought? Bitcoin Cash Looks Extended After 80% Gain http://bit.ly/2vDwY2f pic.twitter.com/wuzh85xsqh",,,,988438276280406017,https://twitter.com/CoinDesk/status/988438276280406017
2018-04-10 19:21:09,CoinDesk,,21,72,73,"Ledger Wallet Users Can't Access Their Bitcoin Cash http://bit.ly/2GNO3eX pic.twitter.com/5YspKmpx0x",,,,983786985096695809,https://twitter.com/CoinDesk/status/983786985096695809
2018-04-06 23:30:01,CoinDesk,,9,27,28,"Do you own taxes on bitcoin cash? – @Omri_Marian explores in CoinDesk's #CryptoTaxes2018 special feature:http://bit.ly/2JoakOp",,@Omri_Marian,#CryptoTaxes2018,982400063493300224,https://twitter.com/CoinDesk/status/982400063493300224
2018-04-06 06:30:16,CoinDesk,,12,44,77,"Mike Hearn: Bitcoin Cash Is Repeating Bitcoin's Mistakes http://bit.ly/2Hds1PH pic.twitter.com/MqtOWjWAoC",,,,982143434302476288,https://twitter.com/CoinDesk/status/982143434302476288
2018-03-30 12:02:32,CoinDesk,,13,20,35,"Does the IRS Get a Cut of Your Bitcoin Cash? http://bit.ly/2GG4oBD pic.twitter.com/aGdN86gHro",,,,979690336674074624,https://twitter.com/CoinDesk/status/979690336674074624
2018-03-28 13:40:52,CoinDesk,,47,146,334,"Bitcoin Cash Bull Failures Could See Traders Move to Bitcoin http://bit.ly/2pIhfty pic.twitter.com/BMKM4SWU5H",,,,978990306191462400,https://twitter.com/CoinDesk/status/978990306191462400
